# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.46604219194274,2.0769389368675073,2.920907665028104,-1.9884705994254868,1.3981265758282193,2.9999999999999916,0.034911553228416645,0.0,2.8018462077014568,0.0
 0.4726597049657243,2.086251238137751,2.9205873655657726,-1.9699293456576232,1.4179791148971723,3.000000000000017,0.03362593517057566,0.0,2.737022566099406,0.0
 0.4792522073143145,2.095658998689975,2.920266748956602,-1.9518855179624683,1.437756621942943,3.0,0.03241619183527838,0.0,2.6753902428496734,0.0
 0.4858196284724449,2.1051606311699675,2.9199458503303175,-1.9343151034753219,1.457458885417334,2.9999999999999747,0.03127687920461155,0.0,2.6167675245478668,0.0
 0.4923618978310287,2.1147545482235186,2.9196247048166466,-1.9171955054809353,1.4770856934930852,2.9999999999999747,0.030203025932341945,0.0,2.560986289763688,0.0
 0.49887894466029514,2.124439162496418,2.9193033475453163,-1.900505437901436,1.4966368339808847,3.000000000000017,0.0291900834981867,0.0,2.507890839340901,0.0
 0.5053706980839653,2.134212886634454,2.9189818136460532,-1.8842248289589536,1.5161120942518949,2.999999999999966,0.02823388959765912,0.0,2.4573368394055977,0.0
 0.511837087055085,2.1440741332834166,2.918660138248584,-1.868334733122295,1.5355112611652542,3.0000000000000173,0.027330626683898775,0.0,2.4091903684675935,0.0
 0.5182780403333527,2.1540213150890946,2.918338356482636,-1.852817250520543,1.5548341210000571,3.0,0.02647678927668184,0.0,2.3633270575929557,0.0
 0.5246934864637967,2.1640528446972778,2.918016503477936,-1.8376554530939346,1.574080459391389,3.0,0.02566915748395984,0.0,2.3196313170115905,0.0
 0.531083353756673,2.1741671347537554,2.91769461436421,-1.8228333168098305,1.5932500612700184,3.0000000000000346,0.024904766114365373,0.0,2.277995633307984,0.0
 0.5374475702684672,2.184362597904316,2.917372724271186,-1.8083356593865367,1.6123427108054011,3.0000000000000173,0.024180886610663827,0.0,2.238319933119772,0.0
 0.543786063783896,2.1946376467947495,2.9170508683285905,-1.794148083005002,1.6313581913516875,2.9999999999999827,0.02349500118189829,0.0,2.2005110073661873,0.0
 0.5500987617988109,2.2049906940708452,2.9167290816661504,-1.7802569215370032,1.650296285396432,3.0,0.022844784323309365,0.0,2.164481988894752,0.0
 0.5563855915039224,2.215420152378392,2.9164073994135924,-1.7666491918730407,1.6691567745117666,3.0,0.02222808916674479,0.0,2.1301518755040703,0.0
 0.5626464797692664,2.2259244343631797,2.916085856700643,-1.753312548992297,1.6879394393077987,3.0000000000000178,0.021642929977637643,0.0,2.0974450976950405,0.0
 0.5688813531293413,2.2365019526709973,2.9157644886570298,-1.7402352444284583,1.7066440593880232,2.9999999999999822,0.02108746603224677,0.0,2.066291123138022,0.0
 0.5750901377688541,2.2471511199476337,2.9154433304124794,-1.7274060878423574,1.7252704133065615,2.9999999999999822,0.020559995682011778,0.0,2.036624097868386,0.0
 0.5812727595090188,2.2578703488388787,2.9151224170967187,-1.714814411418333,1.7438182785270557,3.0000000000000178,0.020058937015616715,0.0,2.008382518542994,0.0
 0.5874291437943521,2.2686580519905215,2.9148017838394744,-1.7024500368422368,1.7622874313830554,2.999999999999982,0.019582823585065096,0.0,1.981508931640437,0.0
 0.5935592156799208,2.279512642048352,2.914481465770473,-1.6903032446493844,1.7806776470397616,3.000000000000018,0.019130293238428,0.0,1.955949659711823,0.0
 0.5996628998189961,2.2904325316581575,2.914161498019442,-1.6783647457345716,1.798988699456988,3.0000000000000364,0.01870007821005244,0.0,1.9316545501349072,0.0
 0.605740120451079,2.3014161334657293,2.913841915716109,-1.666625654848435,1.8172203613532367,3.0000000000000546,0.018291002139156756,0.0,1.9085767433201888,0.0
